NU_INSCRICAO ,NU_NOTA_MT
247396ac2850ccb3dd700dd907e371e3b1f1b527,340.75340751929883
410aaf71dc8ebd6e851cd3c3176e8f45cae11e16,474.4443432710411
8e6b0cae90ab8c67e6c75da0456659e7200d726f,480.9195560519376
373ede793bb8c47fac3cf0e47b1b260ade3bca3d,450.810172837341
424086233b756cf2618ccdd7f4ac4b27aa62ec6f,464.1240803467396
8ce49bc5d4ac8bddefb1f06bc0d24d262ef52476,437.0253949603211
066fe24f4286de976b0c8a4bd4defe62dc39f7de,329.1702186610676
e8087dda6f7dfac3af0eeacdc92fd2f0e917ccd7,494.8854480347673
3ec00dcc3f43950734be18cc07b160047cba2f25,500.90421270671465
f92c86e0eb77ae85bfe721984780cf31099df5a8,586.9221325461122
5a9f387c3193833d2f3e56e3f88f0b6d2187fd80,14.03431234524308
c49ef9d10472b3a97112bff689b6a8efe571f174,482.3865332880068
28da707c76de94272559acadfb87f0e6cef50944,-11.402628490979993
103df26f4d871f68664831308435080a99c61aab,455.71691141736954
19f9426b3ab192f8082e4c267f0674169bf03c49,530.3752844085677
4d3a8e0843368d6b8a24239a68a89e6ed68a94db,44.74804708971044
72d4fb9ecab909262086e9e71aec044f1ece0b04,469.2765215281724
ee792079a79a63263f3d8655da1fc837888b9db6,466.89963495213925
0f0a56dc40638cb0b06d733b2e4f4f16f407cf71,475.90865489094716
ba79bb446942b0198e4d7baabfebafc33fdacb11,-12.709144462683042
40848e97dd607f1d49cb493dee70e0a2a4c46556,462.7001130369874
ad8e1b7f33f19e70adc419c4fcd26971f2589cef,524.4827495432041
d14a8a0f9815c99ce86e5c8a3bafc3a6d7563acd,507.8234741242298
20156607452f8e119bebab47a203ecc0fbf96331,542.9177753846989
15037adb36f7ca9765681d651b156ef6be87d36b,27.09947206227362
45dd08fb95e1a31077040dd27d543ef4a928118d,480.83538310911393
a8af1837d83ad5ae88516cc78a3c04f3c0741bf4,-10.096112519276929
e552ff7e711a708c1f4ac8ce72218f60b0bda00d,486.0355464981555
cff20dc95f2b59105d3da7b4e528eeae78b30bb1,502.52823091732404
fbd7ecb64b0615680927f07a12f3a0f94eac2f0d,508.7616613858524
1644423cdb6c1972e7830de20f0e9ae357d90b80,437.61232552090047
2905ff6c25b8ff2d71840a9aea3f9f7e7f47e2b0,1.0092732401990077
db8f72a23cc47acf2e4ff639f1736dcdfd7587c4,432.078625132034
f24284c0a42e6604e0e97ed23fd336503bb32353,470.1949762620423
9f5695bd2f1d2590d410d1e17ad44e16624d3e3c,587.9895924584418
ec4d107d6e44a9c9dabdb49e654b38dbcef302ee,501.7682772637473
27c1dd4dc36f3f6c6d1a6c620f13df9eef15391d,-4.898372420285057
19e739bad099d7d3684342f18525e072488933dd,429.3661220630715
a6bcd60c9580382a3527883e528e2d81f06b209e,510.8428540297477
8ba3244957c8958424340be8631d30fabbdfb82c,493.0310157311838
f605cc3537151fe0d9c885d1aea1b978290ceb35,465.28261231357675
1275afe935bb4224007e1358a9bb008370ab6a3a,-25.121046193862043
114493dfa921571667e9a0561465c4cac31889c5,511.02058473339383
2596c3336bfa9242cb82ab2ea11dad81a5f02ca4,441.88713943401086
778825922241bbb22e42494dd03cbba3b6740937,537.5072885798695
ec1713ba79ad686124a0bcb38982dad674f94e3d,-3.5529232513160593
125c45ac026f83535195ece61d2fcbd7d7aaaae0,447.899685117091
70a9b7a6651ae35fb5b2d5a43437efce3d197b48,-10.096112519276929
073732532c17440e1afc398ed33635a10ed1a908,477.2205323960856
898d90d1b59cf0c9365460c36d31397cf2066011,434.8024311752918
9f8810e42a268589f88eee7101ea95b37bb1efd6,1.0092732401990077
4dc7153e9a66f0b300198b3f2d19c0e6a1c8b182,-14.015660434386092
db81baaa8e64b29e9814660c3d1674500ce2d4f6,449.91991091049834
6f2fa420d810fe987dbac2a17e776df99b82bb6f,15.34082831694613
472437e5000fc420e3a78d7dd945ce1039e4dbf6,28.40598803397667
c2abd3163f21dd4cfea1205b08383523442301a0,474.7338672963493
6d6c003ffdf7b3b83a8ee765a84f838417ebc0c8,454.729324827702
bdc40e5f21e99c27a0f69c837ef51f47c97b6412,-12.231341363927754
3115ad68cf28098c6d0e5fdc9a1ae236bcd51a8b,586.9074739590008
413d83cfb478fd666716ee34573b22fdfda2648e,456.8236595518519
d3785bb6b5a3fb6a5384a0f8ed4cbf80e8a99d1f,1.6625312260505467
a89de412f6d615e09d68055a8aaa75906d41bf03,425.6443421138704
448291c2405adfe5080732c6229ab5802d60500e,28.40598803397667
a3117c3e0984f2c7feaf9a69e13a44ebf5bdc87b,446.09122070014286
ed0dfd15658b6ac576ecf0ec92fa791e5713c56d,19.260376232055293
d0d270e81a8b46e6c36ee908fb387cc2edae609e,491.90912981848595
294b87341985e655085b18de3943de2fa2b57f02,510.3334118808886
78cd374c8216066e8e3afe2c5069089e43ded039,19.084921344959042
ebaff2de0891ca267243662b7a8ab1483c831699,499.83428560172905
ad6934235829951675f32f97195ae8a43b61b68f,488.9538015216902
20fde5cd21bd1c2d18534ee54fd21c0ca40fd890,430.1415722437783
e549c27a15ffa2fedc3fa1e8ebe04f57eecb3b72,528.3440553143698
d8d92241f9355a81b62c3e39de7ebc5d234e90b0,-10.096112519276929
df2bd6bfb9cf88d3f5dead591bf037796068dda0,-25.121046193862043
51f5ae32b57d49dd2cb1ccafe67ae116bcfe6cd8,-5.523306618316241
5de8f0dc211b95d3f07b563e247ce0e13d53becd,502.63943166800783
85810282e2923f8822547d44879844c33678b984,468.7251359795676
e3619c5c3046426da9b14896274c878d1bb2fb7f,604.8670714264094
8c0e6945ce3f4f95241e677beebeb55c271fd22b,441.8478491909062
e31bd4be00f1f28bf5d6cd63fff6e5055e9b1203,444.3082435332031
dcb6672265ff3b0226f1589736f858281a1cbbf7,446.9334721775744
a044a1e547dad90f8608df7afd576a207c4001cd,479.63897799751413
f96d61d1760802e5f13ee48b1cfaf4705eb4ea3f,-11.402628490979993
de273b4905b4cdb45b7f564f7f7eca557771f330,489.78661878001543
cebd91facdc38ece77c8b57c9de3455c16455fb1,-14.191115321482343
3a1a0adde127dde2f84656a7a109ce8c3ea5ce86,-14.015660434386092
d66ff399766ce999ebee2fe79082be8009d5e41d,-15.322176406089142
e5a444bfea64ab31f14244a7a8a5331324015430,494.17170218046937
ae7c7e36a99dda1b033631757f825abfbf4bf395,471.76354715409997
0f16a461c59f6d75b113e6299613a59af600532e,-14.015660434386092
1d1643b9ccc3000cbcdf93c916af764246bf272f,38.682660920504844
9f6cbe97bfe8a2a23a18f821ae92f5ecd436e634,-8.965051434670116
c838431d211dc344cb2657ff26cd77e4dd926942,-18.58846633534678
83dd385fe52025bc666c3e9749cafd8173f448b2,530.5163978473465
8b68e0acdc5679cfa9945ac90be12dea6bdbf05c,492.94526706277776
cf74721d4f6d4605011e4b7168d535a7bdcefdf4,439.2507501243844
98face39843dc45cd90107615a80e1f31714461e,21.220150189609868
5d45b289b16e5e7b30410f37d2b7c820d0b066f8,451.09795903438254
1a9879104e1c658923579594af4e23a4d09f5a71,14.03431234524308
0f4036e8540863d914bc995a9094027e90cd61da,19.084921344959042
6b87c6074bd8993eb640124791923db04a12914e,491.35437126984465
40f32ebda96c8d17317b0e3e9d3cd8ff733c737c,490.12092393568224
dcf5065953c34820c58e6a2a4fb4fca9bc3e240c,445.06310027249054
cfeabdb747d538c90232f11f01c075e54e17ba2b,1.6625312260505467
e4a6aff3c2e65eac5c12677e4f2ee143d193789d,21.220150189609868
60618a2847683162944533d3e6239e1284cc9867,409.73858825528123
346da5877e861ce6987abf77bec7be4ee0aeab27,473.5795473978356
e942ab4a190012685b92453022cd5363b80f31cf,456.42343209546203
a46a24818446e0016fba07eb3c273ca5adad5252,477.9031603401074
ac4c679bee27a68301d320868f0e01d90095abef,464.7867894497372
55e820194f7ddc7859bf561e57ac177496db51a0,16.647344288649194
bd9c2b0dbe1916a675895666caf69e0df9dd7b22,542.673846609599
6a9fd678d72556a57b657dd2631aa01551ef8e6f,477.5079099586624
22a0f29b89cd06b10a64bda98b652546e8c76f47,509.2244938355255
d38aac27d6ee74a1d17b6fef997bc52a31dc9374,504.0800463569172
c7b2ff115ae8f74d14a9ddbfa0a8a0590fbabd2d,513.2502301561603
9f422459ffc42f2f5ccc40cb813a1054672580d9,535.4491687148977
4760deded63f5ebc28d74546c6f538c9dfc203d6,-17.935208349495255
d92908c3ed848a5e5fdd1c3c7be8252d5d799ae4,559.7741937644107
2ec6772e7321a26a9e46440763a6486fa528e45e,-15.322176406089142
f1d8b75113d9f8740d03176e28202eb28f107ea7,-10.096112519276929
11f8035339a74b9fd169d5bc7c81dc9a56c56a6c,-4.870048632464716
c84f021d597e7e43b83817fdd01c55d747461b28,562.5448350773613
bdc9f0cdad1fde4b7c4fd249f4aaf97a13e886ff,467.12156015576903
6c1a3935eb3b48fe3f5c6b09068ca724e52fa183,430.36226363216855
a694225180bb780fe6532624b3da97a51c246017,32.336145358531425
0affa34344a2f5bfcf956051ea71fe90f3ece69c,-17.935208349495255
98d03c4d2e04e506213efb42cdc0512511fe45ba,361.18462917392435
6f0f333ee7b1cbb814f016b332268d6f24377495,-19.241724321198305
e5b183ab0f27c6e23f5b38f804da2f55a767be1f,322.6825286206708
50ca606eb6f3f031fe2603366227da6db56f5a52,475.4325645548602
164d91b92d35a4a60b37f78029f2e963483b8748,8.808248458430867
8fa9f1964fbc1eae56fe9744daf12e093622246e,445.7415326062829
1bd11b16884a62df85651696f91d65a0398af702,500.5438609460086
bcca1cc0d5b3005d943cd206eb899d1b0470d118,561.4670204359638
8810c3ab79fc1395ebf3b0d1f3b649ac76525f00,545.2419887348867
b17b9c013bc3afad94a840545b1c47eac4627ff5,518.7664623675662
ac39d962eeeb1ac2e0707eaba68aa2d13d7e5089,382.0439949030548
03d026bcc8247b6b646af78dfb461e781f58bdc9,497.3562224154054
eaa4d0d629512bd30aa6e92ab0df4525e68b921b,-23.161272236307468
43d13f7a10c96ba4c43688158ad96b981a43f683,-22.508014250455936
e6f9700ca0b256586de30fee700c765a4047eaae,574.8188221914338
e946eacee611a3aca24b7486c87aa1bb55d34835,488.2993950293781
4271c8b8740c184288e6686ecc22067863bd7d6d,21.873408175461392
578a972be3d91642e98b4b6b6b23bd13eb038d44,511.18181950627417
b1a3fc5e44dffcd528ce347a21afd4bcad81de85,474.8258920922207
cc69ca0f2b0faa28db83047c219d7b39dd64db33,455.91230670103135
5c8368c3d7fe19bf252127e7b18e53fa5e7e64d0,455.76867180157495
d02049b83304e255e1586eaf0591311c95b76708,460.64082048958045
df60d37abd6c8f0111d17d1432c1fbc694753569,477.1290045986231
53a868791f584349d287e8fc667c1f10e51f6730,474.2671756212764
ae31a60fb130cadf2e07d51e4fe7c35fe2f36b5a,455.28551959429336
d4184478a4e4fa43f5e2e8c78c82ab6abd1c5c88,526.9104057150985
4befec88dafced2767f64f1430e993ff3c1f6488,470.111576827733
9ebd07fbdae873e327265b3e69714ba2d6c9e48a,544.2448538972305
89ffcb8d27e8af02b469ecb83a306fca4bf41a13,-15.975434391940667
5aec86d5dbb07dc0b85d894efb80d25f89b8d3be,478.193618278447
bf9b463351881b6a17f05b1366261023697dd446,-10.096112519276929
20e3552e18d2baaa42a93405a6a186499689ec83,482.01820457792627
d5965d21af58b36d0840afa37b2f9345ab209b4a,27.752730048125144
cb593ada31bea4696a49205a102ae7361a942f4a,14.03431234524308
d4dc244c693c6f10beb9a6fb8ffdf1d5425ab5d5,528.8942757775706
27d1c5bef9f230867c4fc50de9bacd31b4d54c71,468.6068921925411
db454d92931ecf223e0367ccbe5b1bb91f59b2f4,23.179924147164456
956519520c2577fcb0c5f4c39f2ba09e10014e78,34.28530990664039
0e3665fe4beb28e91d21fb4b95dbbadf3436cd38,522.1506134026367
2ff8e218f681dcc02450df7f1b369ede76e88921,431.4536168780498
c28af60491bb0aeee96e4320de23c91c9377b3ad,0.3560152543474828
596ff236496e1c2494de1b0cfcf7af60632c031d,-12.709144462683042
500e3f673efbb566138c5d0df5a2a3d330243f81,499.61355619434886
e33722b86e6cd6249c1c6cb157e46d648e3cd8b0,468.26608165448005
6554331b41f01fc8e1966edab86ff5c3d24b8299,9.461506444282392
fd6ae1197dc9889ee4a5492aa31d3021fcd91fe5,552.206189212093
b251b10e95cf9edb192986da3f3e4f01e258dbc6,546.3755730574478
2ae5a8c52c4c335cb12143f20077b55465e90843,-17.935208349495255
da85c3f3f01228bc33a65bfd9ab9764f9f042673,463.96005060387785
8206b3fec34090f04c55240d4eb3aee6c8bffb9d,494.13025148702826
57252346430bbb581452d51172663ea4942021c9,460.13535311153686
d2a099a8eb156ecc6c17fc6d189bf5059400eb4a,451.87561873249155
bac31ec9fd87c63b67bc7135852053719e828b13,-11.57808337807623
c76912f285743b4b5814bf392b8d0a1279e6cc28,548.9742053325958
4f142cb51b7a141af68353e54ab3102a5403bbc3,329.21510847918603
06fedf94f811f9e2955734770f94de50c0cbf35c,538.7425220942471
a757f4d4c7271e4c269b3bd910cb99881c1a1ce7,506.64636759664455
3ad019132766abe7f2422188d14edd7e33770712,19.260376232055293
4ce4f5193c8b0d8535c598dc25228443fd844587,482.5454940216138
a78af582fe706e61016cb78b0cdfc71fb3acf73c,-14.668918420237617
8bfbc1ad48ee3492742466239e8338c8f7b43021,414.75737192623467
c6367d03256757c844ed6e4c7937ae362a95c913,8.808248458430867
6f57d8e20747c90f1fd4428c9f196c46a60250fd,10.768022415985456
48b876215d546bfa49d93901c0944c3cc101860e,470.7165058707887
01a8809d3c9ee1c3e85f1b39cc65aa8c39fbf62f,440.18082817237934
388debce68281982d03f4fe246172aec3b0f3c5e,364.92872220193726
58033f875506d9f62ff23032e495cb75a2daf257,-12.884599349779279
23d0f7733d45cbb481c14e52a787e116324eedc7,496.6460388798553
26e07012b0072508c182ba5e5284b53e163e7269,364.96950763467817
d0dfa0a198098bfa60fc67cf0f7ef66528683a35,528.4147298240996
475c2dd62a00e0c29a4b8d611846cbd761bf5bb3,488.8677415686654
b8ab1efdf710bce5344956231c80a8faefb444b9,500.20503428384467
068e0810c3bbb58348ca6bd8976e89c5349f0fc5,475.146066671906
476365ec3b9a7b6183a62e8ddc7e71e48fdc6ebf,489.7440118968462
35fb26a3cb2fbf03b530d0eee63ae4a2b7dc9bd4,488.8592977820976
23d31bdc0f7f4aefd624fd66f19429e30a6bca2b,487.51791388118403
6cc7ff13f5ed53b0ebfe8166904c5e283e69104a,441.75603428479957
ae8578c55e14706e28e39eb6f1089f8bf1b17b63,548.3946054506805
4a9db2d6e60c589d970c23e609a31f76cbfe2708,508.97831930131014
d3def20a2f85ab7346a50e06db68bf46b2ded43b,476.04454609480314
02efbcf7fe76f767b803279b5fb1fa27ae8d542c,446.7026571334033
9b90165df333a23b91834f7981c37f7eacff644f,530.3933848541878
d151e9613a59423f649ebc5399ecd7467383246d,535.0023891216197
d68df8640d8c1b2208f4fbfe50d8368ab12527e1,555.9347785945768
31ca9f38668b202667fd8fbb14cd4a55d65078f2,503.472701515178
afe3f4ba970ad4eb2698ec4d6358116f72e347cb,-6.1765646041677655
4ac4adf450c2a78de05e7110261236b47ab9f171,515.1352822880372
f3c9ea0b20f70c9d61f75c6b0164f10ac55f3310,590.9383663057774
623023718e6d9f76ce72b2451cd6857ce15f5ad8,23.179924147164456
88171fdf3955d69a794c825c06959990759c1e16,463.9613432658237
8305aa0656afb829622275543aa5e2b5e5d232ab,23.179924147164456
d64fb63ef6086d0b82057cecdbe5461bcd8a740d,334.35139272976136
dbb390c6fb05cbaeb8b265ec99cdad2128feec08,472.43431123731654
30291d206507ed9e9372d86bcbd33d7c96624383,445.26463011395214
c3674ab5dee8bf14fcc5b306bc6092b719deea35,-11.402628490979993
c155526c2f7a088462a7caa273d384d03e611a0b,-10.096112519276929
0ace11546fb0a257b42f03ba33fe4d307b6c3e34,451.3493124434079
e3083d90969cf5c32fe1bd99c52ae65409678cfa,29.547658528029075
f24c5e3fc3af58afb8703edc36be3edc548227e0,517.5550444837108
7945a91374c37dc63f52610b328791d10107f510,421.65075851105865
6e2be2e74b981ced1ef2aadb6d562f6ffa446513,459.5408282827968
14736bcc8f567bc7e8171a45a1d5319baf874412,16.647344288649194
6dd3fc41a6e3e15fbf3e70364a235e607d0ee53a,27.752730048125144
08be4a1de73d4d99d91fa4682e36ad48fd12cb45,510.1226925403525
fb585f37d4458d8d1a388028b3b4cc5625ad5c38,496.9991823474243
e260894225a42f5b8329035c9903955b3360eabc,419.5585489670321
36431292409026d20247a3273a4a4de0a8305a39,486.35927363191996
31b0834bc773b3495f8e7a52142a7db5fe8ba1b1,529.6388726325345
75331f8ec1ed5135302708d7469f394026d8d76c,490.5128342105459
596146d9e4a189c2c856906ca817e89bb536d503,456.6803996503417
0f06f7afd67e992112151e39bfc82bc417969fc7,-19.241724321198305
08d1b34df5ae010dc3b14ceae0d43edeb812ac3c,470.03392776782056
3a938d0538c08f165e7ac5783194e4b193c8f429,576.1061928652398
989cadde3ad4275f2127d3f8f802503bc18324ff,21.04469530251363
199eedb084d264fc8017f396142fb03a84509351,532.3636265010075
86c67e0a607bcaad5bc6f62395df7ae91323b0b4,-10.096112519276929
5638fca55cdb79271eef308156f42fb2ececa7c5,495.78740128768635
7e1ebb05a8de25637dd6f307f6f16f50039ad3fe,463.3637259955818
ed1871e1a8b1a77898f48b44667afb7f125feca1,17.778405373255993
b7a26a769be1efa70acbb93bdecdd91b00be5467,482.06309439604473
fb257705d7955b8f6a1a2f1ebf68ffe33da0c35a,1.6625312260505467
dfcf9cf03df34f26ec6a1c9a9ad200aefe18890e,506.0646614040705
a02910acbf2168ac4f248822e48353931abd9460,27.09947206227362
45c5915b842c62f42fd4e8458e8887ed2a4b378a,447.07478814404357
648f9db6808006abd9065a693ab8a8a512551892,10.114764430133917
642bf4250d04b16254bed4c8b5406d7460d880ce,469.4924648809079
cd1bfcc547abaadc426596cfee66465c027e2384,531.9962954172861
7c37fe0a7afe21c7cf8ad8b54c35e1aa893aa4e2,-24.467788208010518
3f2f444929bb9e73abb315ac1de68b464ebf0d45,486.9064724214746
b418aef424df3f676c5c436af1beab7a77f2ab64,508.7468348922552
0a328b74d27934064966da54daa65ffb5aa9a064,-12.709144462683042
e860ecd2e1a81dd32b8823ce3ebfb9b43df24f53,-10.096112519276929
ea34540ec4b644426face16865eb5023d8a5b3a3,19.084921344959042
53d93531c050e7d2c3ceed26fc659341968803d4,545.1970989167683
a7673c28d08c2a6f2f6dbcacf2378d68563687b3,555.9813216008322
9145c2134d1275dc5d9a5d08668aab12c7c52fc0,606.0737082820688
54c2e7cd5e89fe8005494dcf2637b1dca1195a49,361.18462917392435
279fe34607a36c8d6101290c5690d6bc8acb2f57,-4.870048632464716
535b538bde8e8c7dc23ceb671eb07f79bae112ec,-6.352019491264016
974b3fb5ad6fd6edfd8c465f12cf8b7c310612fa,523.8367962117675
9e69b3c23a8b7d60616bc1ae35c0869c26571f1b,470.8862534999253
153f029d40e89fa2c4495c9c6055edb4dff716f3,27.752730048125144
98de7758f8e34927f9cefe4431dad0418206be5b,490.33737932344985
4126d081390418211090b10c5b97738184a254dc,-12.709144462683042
0088f3cff54ffe57c8460d89d07df407cec21cb2,-2.2464072796130097
a843be576cfeb8721f04620c335de33c4d1015c3,10.818752437417515
66bdd2f12b50c2fcf0f3813350b0fc0040b1af9e,19.260376232055293
0e4bd6bfc798f6f98f15997b7268030808c7e01a,8.808248458430867
49df4a8ddea097e172668965c224f59772684cc2,497.2682521638581
6019ffd8118040e2fec4530e7651f8579e2b6bf4,-4.870048632464716
34eef6ca3954ae1493455ac2dfcf42c87bbf7885,-15.975434391940667
8708c83cb45550878ba360b4666560f70397cca5,457.05149084228134
fde50e4b348a014aa5f60154cfc5798c078f2acc,440.9863770761646
f6d30710c50308f8566d265d9897760e041e6c82,486.9250277980845
913a9669ac6c988b6347323448f5827acf705548,23.179924147164456
a4655cbf29e2bc8697f9877ab8c0e64c36ff2a02,534.3753875464324
f678eef9b3c2b6eed239446081a138cba5124a4a,483.6171147397426
4369574e81045bbd65a15c504788c99ed70076bd,-2.2464072796130097
74c552996e0055ea6642682b0e6bcd8a3b0e6df7,480.704513305627
0f4aa8c92b62c905d58aff52d72ed9300ae7f2e6,500.70748999128926
3b21c697142812453270cd4884aa239c7c315a15,520.4096373423306
6ee6111ee33e04df610fc0ba94900e0302845284,-4.870048632464716
ba4b6229675fcc67dd127bc4e15d7802f7672826,26.92401717517737
7b79bc289bdb41f0fe3d9c20021bae716cffd103,502.03578760363024
b617faf0c035c9ad5ee619a3403463968bd28de6,-6.352019491264016
c3191ce4cc03e273c11646bcb89f590008c99722,463.40623779033166
b7340c6ffa3f2bbe3d2ab30473f7b0cfd1fe2135,471.9872270840363
54ede39ea0a49d900f6f4e421b648aa072412698,455.71525822923246
3f27d5465c642185af2fc2c34b729a4a21a6ef49,468.69331065080513
ed6f486b519b6f53a490ed6faa53fa4193fd0833,453.5019979992615
a41d468cdbbce8d0715096f690ec50862f837635,8.808248458430867
3c77e4967e9527045fba832311771a4a05b70e4c,332.869421870962
2b6ed3234d0772d79a841b9b35662c5b9382b768,474.39258288683556
a09b114d44e1c9d6722a0cc219b65fcf01c4074d,590.2624581630721
a227cf5b15892807d4d1b5e82505dadedfba9a95,478.1683990367921
ac4024e77025925d2f6d3f2a79a3b376a4097cc3,-0.297242731504042
f0b18d12488245e86662da9ef6ee9c35149a6ad8,519.8168311923316
3b096a7385fbcd24adb5e622db6ec33ad81b711c,499.2304744082184
993174572f9b8bf9cbe7caa13c5a7125a60bbbb8,476.23812057704487
c076ad15bf1d7bef8470f02a056dfe995f3ae50e,487.147099108983
58fbe867af34870ee3639fcc0e90f12849fffa33,543.6908385559939
c5a5a816f7c59e1ccc1405dd09c4519e8e289974,-6.1765646041677655
9db4fff829fd8d344faabbd9df6c0911088acddf,442.6274387502146
aa00c0d9c3a9c982046573af08f9c98994067666,464.0583401513232
060c9825907c7349d25d50daa1bf37d5e7bc69b1,549.9661534180266
3508b772fe417031a1b10f96ef4898e3e57522a7,474.83598010576924
a3b51052d8f5c65b7bf868a042a788c7acecbdbf,15.994086302797655
eb075f87e972b2b1d480ace8f5d5ece610dafbbf,486.9250277980845
b82f026f97b2b8cd9a992594d99a6400e7bb4e09,-12.709144462683042
0cfd703e9899d1837a3564b0267dfa14e43dbf14,38.02940293465332
f946bb348a10e6d07f40b7aed7a5bbde37683095,494.07504485974613
e7a3552f766775370a2866df4b686a06f48892ec,509.52214091747686
487a9af25f275613769550a4703057db81a6d617,531.0494876164616
f6e8b1f78ed55f67923ecc35032178f30a6a2517,377.34062393311626
5ef12204ac2b4fec5734e4b46647af95eb498dd7,-1.1259556044518035
7fe975c2d7510fbf6c5ca924fd8402c51b669873,449.4971610413706
0579542dce092e9eee1d7cad5671045e36c4a264,-10.096112519276929
81647e9b97029756c4bc67cdf9564121a619ae6a,536.0789579970774
7dac182e57a57497a60ae121f261e3130aedb863,19.084921344959042
fd37e75c5faaf2257103ce494aaaa04201996b2c,511.88865876189146
b3584098dba4e27fdd8b8ba6041db5270718a6e7,475.24354999188876
d055aad22e2121ae100413220a1ea924d297c0b5,477.58978290896204
140b97dc65fe691159bfb3fea5b8f2c6f8df3065,424.23952930181565
35f06e4faa7487bcd605d901b5e0de1c7b8eae2d,469.18968296918575
f06a4528ed06106a72ca5c0b7f0823f43e568d6f,-17.935208349495255
4ae8d7e067067c963bec39b6425af5bb86e5b27a,23.179924147164456
e41e99b571549abf382a535f764167dafdef3850,482.5197588756998
b3a9a04476445721713fb5c590e24dca1e4a454a,-10.096112519276929
e5812d9a93f52e74993a9c5a727699b7b3448aa2,15.34082831694613
1ad6655aa14f2ef9d3b89dab67e8363d9b596803,506.4138639657794
319c7af9afa349a2bc6d3cf28902bf21f01a0057,555.7566277902081
1495c703543bb33d4b2a3a38075e9102541d872d,431.15274088237896
4143fa64f612a378b13e27c02d21c4c2fe2cdb65,481.257965592982
8a5a67fa4f601c626ebb80855fe558e80bc869a2,438.6321994541641
1815472577026d3d0f3fc3008aff97b0b85c6f16,541.4122204560144
c48f4438a92e8ba2b952236f04b1b131688ff521,-13.537857335630804
587460b0af70887300db201ab372054bb462c853,540.2102443149977
8907c457ce9b09dc1eedb7f8d76b844f3ba153d6,574.4997846519511
60170e65833cbc35f8fb86d2e3dd35e2397f86e9,466.3740435903026
90211d70deef6fa0c2c96fb09fce10ccd558bb4d,499.94875066468927
bf715199e7bc31b3f3ee0c59b087b4692c5215df,543.8699424575323
ae2d17f308613849597497a067767d365b797676,512.628293291896
e42255b6bbdaf541554e6729fd74647d8260f599,-10.096112519276929
2897aa1a38c46f62e0115ccee4de516a457ffa20,554.7693899046678
564aea03b58cc9ca284f102b00c8d953294ae158,508.99805182906283
d1b59aef620a353f482806a6600b0a827b0a5a5d,394.50065942361016
24d631086679b0224dbf93f2040c132738dfbf70,397.36025470758045
2bd9f9e16cd56b0c70dbbf5684dd14344a756826,460.5431583433805
7360d59a18444c1b9895f7655ca6c08e0980b43f,500.9293207555077
9e4db56283b3bfa91d87f6844d40d0200be0a185,571.4768562995437
dd35cbfe9df04e6a33db613f65bcd7af550cbf07,450.2715219779847
0d185b39d0357d8a94657faba6757808401c5252,460.53550715037983
428252a1c246556d7ae8667e03a81fd7fbf45881,-14.015660434386092
a528b65b649dc2dd2aedacc73dac99596916fa59,482.99262741646663
fad8e20f3f328db7232bffe75e3c563194e0d684,405.85296904984136
fbbfeda800d3dfa67361735d6f673e075ffa8e2d,477.2360590152627
7f55c7c4c798086cea239ceba301479e521d952d,450.1558842325896
e3501e9cdf1a4582d0c46a49095d077e8a3ebf2f,519.0438767779647
c5c644c5f4b04d9306fbcb02e51e1c9a186926c3,541.4630348614496
1db9fc1e1100a9a2afe6275ca01407a5940c508f,580.1786590995284
27b2825138c4def3295aa36979edc62f01ebb18d,23.179924147164456
193481f2a805db302c88790fc0068c7e45767fc4,465.74966451484084
08e80086097303f3745162fc1a93802c99ecc359,483.46398475352186
f0c8b7b76df1893ecdf81b659ee581f0950b4ae6,501.98955588199334
7a87878c61287d30759dd0ca6bb1e67e13f52936,494.00311785946025
feb215fbd3a6b15310774aa8c099a73ca1b5199a,19.084921344959042
92ceec803898438f1fffbf513402b7ce38cda14c,443.14613596947066
48211c411d1aaf89254204ddf8268c8beeb323b9,514.2159524878423
893f0e6ff101ed9bd9181ef60d263c9f1d1259a9,535.8631513773032
daa39a9924ca541031435ff1e1dabc774251cc2c,16.647344288649194
423f663aaee77c38e58585eed1d6164b18dae6a9,573.2981554377848
266adc309e800dedab05db1ad16e79fe0f72cc02,20.566892203758343
6f1e8d34b685ad58e5dbceebe97589870c59f7ef,520.3431374814152
6bf48628c9d5702d32db716010aa96d026f733b8,-24.467788208010518
22f0f2792921dfd35360d9e91ac16dde2890d83c,471.47402312879177
11615e19c7ceae953e5fafe62aa5ca8d866abfd1,442.34712767212994
e7a3e89815f9d5b17286f30f3bacacdf6ba95de9,491.73367493138977
a83cadeef8d4200d87b1d7d3699cec1878f12ef8,335.61301888334594
8fc8408e82fa27f5ca7e09408117038e89e93cfb,590.7782805138588
64cc1e010379a736681cbffffe6cbcfb6c8a5ce1,27.09947206227362
22df16a6fafb539c3aaf02dad253b0ca109ac47c,481.87137619792026
4db1f044648c0774c912707a8114cb3e56d1935d,19.084921344959042
f83d7cb8a9f589fd8a819e9d2f087e1b1e575272,512.235398660102
069dc7e2dfc2c7a5781bb89b4aaf0c09f46194fc,529.007003012264
a5f4a62d6ed268da4ae565effbde9e65278253cb,548.986805395805
423c663a4642374bc7228304c0338de878c0fcdd,487.61283772149915
e2a9dad281dbbe95f0e5a9bfd40bd488b798726f,-12.055886476831517
